MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,MSZoning_RL,MSZoning_RM,LotShape_Reg,LandContour_Other,LotConfig_CulDSac,LotConfig_Other,Neighborhood_Edwards,Neighborhood_NridgHt,Neighborhood_Other,Neighborhood_Somerst,Condition1_Norm,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Hip,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior2nd_Plywood,Exterior2nd_VinylSd,ExterQual_Other,ExterQual_TA,Foundation_PConc,BsmtQual_Gd,BsmtQual_Other,BsmtQual_TA,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_Unf,HeatingQC_Gd,HeatingQC_TA,KitchenQual_Gd,KitchenQual_Other,KitchenQual_TA,Functional_Typ,GarageType_Detchd,GarageType_None,GarageType_Other,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,GarageQual_TA,SaleType_WD,SaleCondition_Normal,SaleCondition_Partial,SalePrice
20,10084,7,5,2005,2006,196.0,24,0,1552,5.577108438053482,0,0,0,0,2,0,3,1,7,0,3,144,20,0,0,0,0,7,2006,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,212900
20,8926,4,3,1956,1956,0.0,0,0,672,5.302776285223281,0,0,0,0,1,0,3,1,5,0,1,64,0,0,0,160,0,10,2009,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,112000
20,9405,5,9,1947,2008,0.0,0,0,698,5.114944214258038,0,0,0,1,1,0,2,1,4,0,0,0,200,0,0,0,0,6,2009,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,118000
80,9125,7,5,1992,1992,170.0,0,0,384,5.2046893100231,670,0,0,0,2,1,3,1,7,1,2,100,25,0,0,0,0,7,2007,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,163900
20,10434,4,5,1955,1955,0.0,0,0,1005,5.329388013475586,0,0,0,0,1,0,2,1,5,1,2,0,0,0,0,0,0,11,2009,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,115000
120,3684,7,5,2007,2007,130.0,0,0,1373,5.578190450357739,0,0,0,0,2,0,2,1,7,1,3,143,20,0,0,0,0,6,2009,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,174000
20,14572,7,5,2004,2004,0.0,1300,0,1530,5.569104071717351,0,0,1,0,2,0,3,1,7,1,3,144,36,0,0,0,0,11,2007,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,259000
60,11796,7,5,2004,2005,0.0,0,0,847,5.229533642308904,1112,0,0,0,2,1,4,1,8,1,2,100,48,0,0,0,0,7,2007,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,215000
90,7200,5,5,1980,1980,180.0,936,0,936,5.288027349066785,0,0,1,0,1,0,2,1,4,0,2,49,0,0,0,0,0,8,2007,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,140000
50,7804,4,3,1928,1950,0.0,622,0,1122,5.4892285201356055,653,0,1,0,2,0,4,1,7,2,2,431,44,0,0,0,0,12,2009,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,135000
20,10712,5,5,1991,1992,0.0,212,0,974,5.311197261826983,0,0,0,0,1,0,3,1,5,0,0,0,28,0,0,0,0,9,2007,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,93500
70,9900,6,4,1880,1950,0.0,0,0,1008,5.420915332948062,1032,0,0,0,2,0,5,1,8,0,1,0,48,0,0,0,0,5,2007,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,117500
60,9828,8,5,1995,1995,0.0,584,0,1128,5.403120014232438,878,0,0,0,2,1,3,1,8,1,2,0,155,0,0,0,0,6,2009,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,239500
60,8773,6,5,1997,1997,0.0,0,0,916,5.275421456563665,684,0,0,0,2,1,3,1,7,1,2,100,38,0,0,0,0,8,2007,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,169000
30,6180,6,5,1926,1950,0.0,0,0,960,5.3183119595420685,0,0,0,0,1,0,2,1,5,1,1,0,128,0,0,0,0,5,2007,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,102000
50,9600,6,5,1950,1950,0.0,280,0,1032,5.344745042241107,220,0,0,0,1,0,3,1,6,0,1,0,0,96,0,0,0,4,2008,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,119000
50,6342,5,8,1875,1996,0.0,0,0,780,5.180941843932822,240,0,0,0,1,0,2,1,6,0,0,0,0,176,0,0,0,5,2010,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,94000
20,9819,6,5,1977,1977,0.0,1567,0,1567,5.582496092224034,0,0,1,0,2,0,2,1,5,2,2,264,32,0,0,0,0,5,2009,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,196000
30,8731,5,5,1920,1950,0.0,645,0,915,5.415540826099491,0,0,0,0,1,0,3,1,6,1,2,0,0,216,0,126,0,5,2007,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,144000
20,7350,5,7,1951,1951,0.0,852,0,952,5.297904602311839,0,0,1,0,1,0,2,1,4,0,2,0,0,0,0,0,0,6,2008,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,139000
60,10304,5,7,1976,1976,44.0,381,0,780,5.375259389170035,780,0,1,0,2,1,4,1,9,1,2,448,96,0,0,0,0,10,2009,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,197500
60,9965,8,5,2006,2007,340.0,1150,0,1466,5.545093096049449,1362,0,1,0,3,0,4,1,11,1,3,125,144,0,0,0,0,4,2007,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,424870
20,9000,5,3,1959,1959,0.0,288,0,1006,5.329964691910468,0,0,0,0,1,0,3,1,5,0,0,0,24,0,0,0,0,7,2008,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,80000
190,12180,4,4,1941,1950,0.0,348,0,672,5.092256139238579,252,0,1,0,1,0,2,1,5,0,1,0,0,0,0,0,0,7,2010,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,80000
50,6240,5,6,1928,1950,0.0,0,0,1042,5.350323121413647,534,0,0,0,1,0,3,1,8,1,1,0,0,0,0,0,0,8,2006,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,149000
20,11200,6,5,1985,1985,85.0,1258,0,1298,5.476254989463025,0,0,1,0,2,0,3,1,5,1,2,165,26,0,0,0,0,5,2006,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,180000
70,12000,7,7,1941,1950,0.0,275,0,704,5.23848061571965,704,0,0,0,1,1,3,1,7,1,1,0,0,0,0,0,0,7,2009,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,174500
50,5700,7,7,1926,1950,0.0,0,0,572,4.995200433590159,539,0,0,0,1,0,2,1,5,1,1,0,0,176,0,0,0,8,2008,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,116900
70,9000,7,9,1920,1988,0.0,624,0,650,5.219024272909021,650,0,0,1,1,0,3,1,7,0,2,0,0,0,0,0,0,7,2009,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,143000
20,8280,6,5,1950,1950,0.0,0,0,932,5.285529564320206,0,0,0,0,1,0,2,1,4,1,1,0,0,214,0,0,0,11,2007,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,124000
20,17755,5,4,1959,1959,132.0,176,0,1466,5.545093096049449,0,0,0,0,1,1,3,1,6,2,2,0,140,0,0,100,0,11,2006,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,149900
20,14115,6,7,1956,2004,0.0,296,547,1073,5.663065114461657,0,0,0,0,1,0,2,1,6,1,2,0,0,280,0,0,0,7,2006,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,230000
30,5890,6,8,1930,2007,0.0,538,0,816,5.207586558660841,0,0,0,0,1,0,2,1,5,0,1,0,0,96,0,0,0,6,2008,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,120500
60,13700,7,6,1965,1988,288.0,454,0,864,5.266419357086093,918,0,0,0,1,2,4,1,8,2,2,60,84,0,0,273,0,5,2008,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,201800
20,10768,5,8,1976,2004,0.0,1157,0,1437,5.5338381270809345,0,0,1,0,2,0,3,1,6,1,2,0,21,0,0,180,0,7,2007,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,218000
80,9350,5,8,1965,1999,0.0,633,0,1219,5.461605108954547,0,0,0,1,2,0,3,1,6,1,2,0,92,0,96,0,0,10,2008,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,179900
120,5001,7,5,2007,2008,166.0,904,0,1314,5.48321398208878,0,0,1,0,2,0,2,1,6,1,2,172,62,0,0,0,0,7,2009,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,230000
20,11932,8,5,2007,2008,186.0,0,0,1580,5.58712057828711,0,0,0,0,2,0,3,1,7,0,3,0,24,0,0,0,0,6,2008,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,235128
60,9120,6,6,1974,1974,270.0,442,0,901,5.292370887247948,933,0,0,0,2,1,4,1,8,1,2,0,69,0,0,0,0,7,2008,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,185000
160,2280,6,5,1978,1978,0.0,311,0,855,5.235056849654718,601,0,0,0,2,1,3,1,7,1,2,26,0,0,0,0,0,7,2010,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,146000
20,14778,6,7,1954,2006,72.0,728,0,1296,5.607945373844398,0,0,1,0,1,0,3,1,7,1,2,108,0,0,216,0,0,11,2008,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,224000
20,8724,5,5,1968,1968,0.0,492,0,894,5.261207365230842,0,0,0,0,1,0,3,1,5,1,2,0,0,0,0,0,0,5,2007,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,129000
90,12900,4,4,1969,1969,0.0,1198,0,1198,5.458444560849571,0,0,2,0,0,2,0,2,6,0,2,120,0,0,0,0,0,1,2008,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,108959
80,16157,5,7,1978,1978,0.0,680,391,1360,5.531872865191792,0,0,1,0,1,1,2,1,5,1,2,168,180,0,0,0,0,6,2007,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,194000
20,9541,7,5,2009,2009,268.0,0,0,1502,5.558735204884067,0,0,0,0,2,0,3,1,7,0,2,0,114,0,0,0,0,9,2009,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,233170
20,10475,8,5,2008,2008,72.0,0,0,1694,5.625996679438789,0,0,0,0,2,0,3,1,7,0,3,160,33,0,0,0,0,2,2010,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,245350
60,10852,6,5,2000,2000,0.0,786,0,959,5.302169724858827,712,0,1,0,2,1,3,1,7,1,2,0,38,0,0,0,0,2,2006,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,173000
70,13728,6,7,1935,1986,0.0,626,0,1127,5.448386482134547,872,0,0,0,2,0,4,1,7,2,2,0,0,0,0,90,0,7,2008,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,235000
60,35760,10,5,1995,1996,1378.0,1387,0,1930,5.669142372558018,1796,0,1,0,3,1,4,1,10,1,3,361,76,0,0,0,0,7,2006,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,625000
80,9880,6,6,1977,1977,0.0,522,0,1096,5.390916909242909,0,0,1,0,1,0,3,1,6,1,1,203,0,0,0,0,0,7,2008,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,171000
20,9120,6,6,1958,1958,0.0,662,0,1261,5.4598013988717184,0,0,1,0,1,0,3,1,6,1,2,0,0,0,0,288,1400,11,2008,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,163000
160,4017,7,5,2006,2007,0.0,0,0,625,5.048731794549851,625,0,0,0,2,1,2,1,5,0,2,0,54,0,0,0,0,3,2008,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,171900
50,18030,5,6,1946,1994,0.0,152,469,1598,5.606582815715064,971,479,0,0,3,0,3,1,12,1,0,122,0,0,0,0,0,3,2007,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,200500
70,16560,6,8,1932,1950,0.0,503,0,952,5.417012003408654,1175,0,0,0,2,1,4,1,9,1,2,0,0,0,0,0,0,7,2006,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,239000
50,10678,8,5,1992,2000,337.0,700,0,1683,5.7520490350573645,743,0,0,0,2,1,4,1,9,1,2,0,33,0,0,0,0,4,2007,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,285000
20,6951,5,5,1984,1985,0.0,658,0,876,5.27986700640709,0,0,1,0,1,0,3,1,5,0,1,362,0,0,0,0,0,10,2008,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,119500
50,3950,6,8,1926,2004,0.0,468,0,818,5.209029442725061,406,0,0,0,1,0,3,1,5,0,1,0,0,116,0,0,0,12,2009,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,115000
50,7681,5,6,1921,1950,0.0,0,0,731,5.2104685258579195,523,0,0,0,1,1,3,1,7,1,1,192,0,102,0,0,0,7,2009,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,154900
20,8335,5,5,1954,1954,0.0,0,0,0,5.3939939965089065,0,0,0,0,1,0,3,1,5,1,0,0,36,190,0,0,0,4,2006,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,93000
60,11170,7,5,1990,1991,0.0,1216,0,1216,5.476254989463025,1216,0,0,0,2,1,4,1,8,0,2,0,0,0,0,0,0,4,2006,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,250000
120,5587,8,5,2008,2008,186.0,1480,0,1600,5.612011636910811,0,0,1,1,2,0,2,1,5,1,2,162,53,0,153,0,0,11,2008,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,392500
60,15623,10,5,1996,1996,0.0,2096,0,2396,5.819702162579723,2065,0,1,0,3,1,4,1,10,2,3,171,78,0,0,0,0,7,2007,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,745000
30,10800,5,6,1920,1950,0.0,821,0,1120,5.39705341396513,0,0,1,0,1,0,2,1,5,1,2,229,0,0,0,0,0,6,2006,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,120000
20,35133,5,4,1963,1963,226.0,1159,0,1572,5.584279621896736,0,0,1,0,1,1,3,1,5,2,3,0,263,0,0,263,0,5,2007,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,186700
50,9738,5,7,1924,1950,0.0,392,0,784,5.296066324481489,272,0,1,0,1,0,4,1,7,0,1,0,0,236,0,0,0,3,2006,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,104900
190,10615,3,5,1900,1970,0.0,440,0,978,5.334555974522338,685,0,1,0,2,0,3,2,7,0,2,0,74,0,0,0,0,8,2009,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,95000
20,12461,8,5,1994,1995,0.0,1456,0,1624,5.602473474871291,0,0,1,0,2,0,2,1,5,1,3,0,114,192,0,0,0,7,2006,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,262000
60,8935,7,5,2002,2002,95.0,0,0,831,5.218316394336361,829,0,0,0,2,1,3,1,7,0,2,144,68,0,0,0,0,7,2009,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,195000
60,7500,7,5,1999,1999,0.0,0,0,994,5.342497463464115,776,0,0,0,2,1,3,1,7,1,2,140,60,0,0,0,0,6,2010,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,189000
190,32463,4,4,1961,1975,149.0,1159,0,1249,5.601785400780466,0,0,1,0,1,0,3,1,7,1,4,439,0,0,0,0,0,3,2007,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,168000
160,2645,8,5,1999,2000,456.0,0,0,776,5.168670757477704,677,0,0,0,2,1,2,1,5,0,2,206,0,0,0,0,0,11,2007,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,174000
50,9600,5,8,1925,1994,0.0,0,0,702,5.226052982242409,630,0,0,0,1,0,3,1,6,0,1,0,0,84,0,0,0,7,2007,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,125000
120,4500,6,5,1999,1999,425.0,883,0,1224,5.442818522045771,0,0,1,0,2,0,2,1,5,0,2,0,304,0,0,0,0,6,2009,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,165000
60,9364,6,7,1969,1969,143.0,371,0,663,5.0841811671032735,689,0,0,0,1,1,4,1,7,0,1,379,36,0,0,0,0,3,2010,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,158000
60,8029,6,5,2005,2005,0.0,0,0,728,5.140016179975653,728,0,0,0,2,1,3,1,8,0,2,100,24,0,0,0,0,7,2008,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,176000
60,14054,7,5,2006,2006,0.0,0,0,879,5.251297853267098,984,0,0,0,2,1,4,1,9,1,3,100,17,0,0,0,0,11,2006,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,219210
75,8850,7,6,1916,1950,0.0,0,0,815,5.2068636852251675,875,0,0,0,1,0,3,1,7,1,1,0,0,330,0,0,0,7,2006,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,144000
20,9100,7,5,2001,2001,0.0,0,0,1212,5.437191356827395,0,0,0,0,2,0,3,1,6,0,2,356,0,0,0,0,0,6,2009,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,178000
